id,name,born,birthplace,url,games_year,birth_date,birth_year,birth_month,birth_quarter,age_at_games
157276,Vadym Kolesnik,27 October 2001,"Kharkiv, Kharkiv (UKR)",https://www.olympedia.org/athletes/157276,2026,2001-10-27,2001,10,4,24.28
157221,Christina Carreira,3 April 2000,"Montréal, Québec (CAN)",https://www.olympedia.org/athletes/157221,2026,2000-04-03,2000,4,2,25.85
157280,Anthony Ponomarenko,5 January 2001,"San José, California (USA)",https://www.olympedia.org/athletes/157280,2026,2001-01-05,2001,1,1,25.09
149102,Nick Page,1 August 2002,"Hollywood, Florida (USA)",https://www.olympedia.org/athletes/149102,2026,2002-08-01,2002,8,3,23.52
157271,Charlie Mickel,6 July 2004,,https://www.olympedia.org/athletes/157271,2026,2004-07-06,2004,7,3,21.59
149105,Dylan Walczyk,25 June 1993,"Rochester, New York (USA)",https://www.olympedia.org/athletes/149105,2026,1993-06-25,1993,6,2,32.62
157274,Landon Wendler,12 October 2000,"Steamboat Springs, Colorado (USA)",https://www.olympedia.org/athletes/157274,2026,2000-10-12,2000,10,4,25.32
149100,Chris Lillis,4 October 1998,"Rochester, New York (USA)",https://www.olympedia.org/athletes/149100,2026,1998-10-04,1998,10,4,27.34
157270,Derek Krueger,2 June 2003,"Cleveland, Ohio (USA)",https://www.olympedia.org/athletes/157270,2026,2003-06-02,2003,6,2,22.68
157267,Connor Curran,23 September 2004,,https://www.olympedia.org/athletes/157267,2026,2004-09-23,2004,9,3,21.37
157268,Quinn Dehlinger,8 June 2002,"Cincinnati, Ohio (USA)",https://www.olympedia.org/athletes/157268,2026,2002-06-08,2002,6,2,23.67
138294,Alex Ferreira,14 August 1994,"Aspen, Colorado (USA)",https://www.olympedia.org/athletes/138294,2026,1994-08-14,1994,8,3,31.48
128711,Nick Goepper,14 March 1994,"Fort Wayne, Indiana (USA)",https://www.olympedia.org/athletes/128711,2026,1994-03-14,1994,3,1,31.9
2302026,Birk Irving,26 July 1999,"Englewood, New Jersey (USA)",https://www.olympedia.org/athletes/2302026,2026,1999-07-26,1999,7,3,26.54
157269,Hunter Hess,1 October 1998,"Bend, Oregon (USA)",https://www.olympedia.org/athletes/157269,2026,1998-10-01,1998,10,4,27.35
138295,Alex Hall,21 September 1998,"Fairbanks, Alaska (USA)",https://www.olympedia.org/athletes/138295,2026,1998-09-21,1998,9,3,27.38
157273,Konnor Ralph,27 January 2003,"Helena, Montana (USA)",https://www.olympedia.org/athletes/157273,2026,2003-01-27,2003,1,1,23.03
149099,Mac Forehand,4 August 2001,"Winhall, Vermont (USA)",https://www.olympedia.org/athletes/149099,2026,2001-08-04,2001,8,3,24.51
157272,Troy Podmilsak,23 August 2004,"Park City, Utah (USA)",https://www.olympedia.org/athletes/157272,2026,2004-08-23,2004,8,3,21.46
1806313,Liz Lemley,22 January 2006,"Vail, Colorado (USA)",https://www.olympedia.org/athletes/1806313,2026,2006-01-22,2006,1,1,20.04
138286,Jaelin Kauf,26 September 1996,"Vail, Colorado (USA)",https://www.olympedia.org/athletes/138286,2026,1996-09-26,1996,9,3,29.36
149091,Olivia Giaccio,15 August 2000,"Mount Kisco, New York (USA)",https://www.olympedia.org/athletes/149091,2026,2000-08-15,2000,8,3,25.48
138285,Tess Johnson,19 June 2000,"Vail, Colorado (USA)",https://www.olympedia.org/athletes/138285,2026,2000-06-19,2000,6,2,25.63
149093,Kaila Kuhn,8 April 2003,"Boyne City, Michigan (USA)",https://www.olympedia.org/athletes/149093,2026,2003-04-08,2003,4,2,22.83
149098,Winter Vinecki,18 December 1998,"Grand Rapids, Michigan (USA)",https://www.olympedia.org/athletes/149098,2026,1998-12-18,1998,12,4,27.14
157219,Tasia Tanner,26 July 2002,,https://www.olympedia.org/athletes/157219,2026,2002-07-26,2002,7,3,23.53
157214,Kyra Dossa,24 January 2004,,https://www.olympedia.org/athletes/157214,2026,2004-01-24,2004,1,1,22.04
1805937,Kate Gray,29 June 2006,"Mammoth Lakes, California (USA)",https://www.olympedia.org/athletes/1805937,2026,2006-06-29,2006,6,2,19.61
157217,Svea Irving,27 February 2002,,https://www.olympedia.org/athletes/157217,2026,2002-02-27,2002,2,1,23.94
157220,Abby Winterberger,1 May 2010,,https://www.olympedia.org/athletes/157220,2026,2010-05-01,2010,5,2,15.77
140320,Riley Jacobs,14 August 2003,"Steamboat Springs, Colorado (USA)",https://www.olympedia.org/athletes/140320,2026,2003-08-14,2003,8,3,22.48
157218,Avery Krumme,23 August 2008,"Vancouver, British Columbia (CAN)",https://www.olympedia.org/athletes/157218,2026,2008-08-23,2008,8,3,17.46
157216,Grace Henderson,28 April 2001,"Durham, New Hampshire (USA)",https://www.olympedia.org/athletes/157216,2026,2001-04-28,2001,4,2,24.78
149092,Marin Hamill,5 April 2001,"Salt Lake City, Utah (USA)",https://www.olympedia.org/athletes/149092,2026,2001-04-05,2001,4,2,24.84
157215,Rell Harwood,1 June 2001,"Park City, Utah (USA)",https://www.olympedia.org/athletes/157215,2026,2001-06-01,2001,6,2,24.68
157299,Brady Tkachuk,16 September 1999,"Scottsdale, Arizona (USA)",https://www.olympedia.org/athletes/157299,2026,1999-09-16,1999,9,3,26.39
2300991,Jack Eichel,28 October 1996,"Chelmsford, Massachusetts (USA)",https://www.olympedia.org/athletes/2300991,2026,1996-10-28,1996,10,4,29.28
157293,J.T. Miller,14 March 1993,"East Palestine, Ohio (USA)",https://www.olympedia.org/athletes/157293,2026,1993-03-14,1993,3,1,32.9
157282,Matt Boldy,5 April 2001,"Millis, Massachusetts (USA)",https://www.olympedia.org/athletes/157282,2026,2001-04-05,2001,4,2,24.84
157301,Vincent Trocheck,11 July 1993,"Pittsburgh, Pennsylvania (USA)",https://www.olympedia.org/athletes/157301,2026,1993-07-11,1993,7,3,32.57
157300,Matthew Tkachuk,11 December 1997,"Scottsdale, Arizona (USA)",https://www.olympedia.org/athletes/157300,2026,1997-12-11,1997,12,4,28.16
157290,Dylan Larkin,30 July 1996,"Waterford, Michigan (USA)",https://www.olympedia.org/athletes/157290,2026,1996-07-30,1996,7,3,29.52
157294,Brock Nelson,15 October 1991,"Minneapolis, Minnesota (USA)",https://www.olympedia.org/athletes/157294,2026,1991-10-15,1991,10,4,34.31
157291,Auston Matthews,17 September 1997,"San Ramon, California (USA)",https://www.olympedia.org/athletes/157291,2026,1997-09-17,1997,9,3,28.39
157284,Jake Guentzel,6 October 1994,"Omaha, Nebraska (USA)",https://www.olympedia.org/athletes/157284,2026,1994-10-06,1994,10,4,31.34
157298,Tage Thompson,30 October 1997,"Phoenix, Arizona (USA)",https://www.olympedia.org/athletes/157298,2026,1997-10-30,1997,10,4,28.27
157283,Kyle Connor,9 December 1996,"Clinton, Michigan (USA)",https://www.olympedia.org/athletes/157283,2026,1996-12-09,1996,12,4,29.16
157319,Jack Hughes,14 May 2001,"Orlando, Florida (USA)",https://www.olympedia.org/athletes/157319,2026,2001-05-14,2001,5,2,24.73
157288,Clayton Keller,29 July 1998,"Chesterfield, Missouri (USA)",https://www.olympedia.org/athletes/157288,2026,1998-07-29,1998,7,3,27.53
157289,Jackson LaCombe,9 January 2001,"Eden Prairie, Minnesota (USA)",https://www.olympedia.org/athletes/157289,2026,2001-01-09,2001,1,1,25.08
157302,Zach Werenski,19 July 1997,"Grosse Pointe, Michigan (USA)",https://www.olympedia.org/athletes/157302,2026,1997-07-19,1997,7,3,28.55
149129,Brock Faber,22 August 2002,"Maple Grove, Minnesota (USA)",https://www.olympedia.org/athletes/149129,2026,2002-08-22,2002,8,3,23.46
157285,Noah Hanifin,25 January 1997,"Boston, Massachusetts (USA)",https://www.olympedia.org/athletes/157285,2026,1997-01-25,1997,1,1,29.03
157292,Charlie McAvoy,21 December 1997,"Long Beach, New York (USA)",https://www.olympedia.org/athletes/157292,2026,1997-12-21,1997,12,4,28.13
157287,Quinn Hughes,14 October 1999,"Orlando, Florida (USA)",https://www.olympedia.org/athletes/157287,2026,1999-10-14,1999,10,4,26.32
157296,Jaccob Slavin,1 May 1994,"Erie, Colorado (USA)",https://www.olympedia.org/athletes/157296,2026,1994-05-01,1994,5,2,31.77
149142,Jake Sanderson,8 July 2002,"Whitefish, Montana (USA)",https://www.olympedia.org/athletes/149142,2026,2002-07-08,2002,7,3,23.58
157297,Jeremy Swayman,24 November 1998,"Anchorage, Alaska (USA)",https://www.olympedia.org/athletes/157297,2026,1998-11-24,1998,11,4,27.2
157295,Jake Oettinger,18 December 1998,"Lakeville, Minnesota (USA)",https://www.olympedia.org/athletes/157295,2026,1998-12-18,1998,12,4,27.14
157286,Connor Hellebuyck,19 May 1993,"Commerce Township, Michigan (USA)",https://www.olympedia.org/athletes/157286,2026,1993-05-19,1993,5,2,32.72
157237,Kirsten Simms,31 August 2004,"Plymouth, Michigan (USA)",https://www.olympedia.org/athletes/157237,2026,2004-08-31,2004,8,3,21.43
138317,Kelly Pannek,29 December 1995,"Minneapolis, Minnesota (USA)",https://www.olympedia.org/athletes/138317,2026,1995-12-29,1995,12,4,30.11
149121,Grace Zumwinkle,23 April 1999,"Minneapolis, Minnesota (USA)",https://www.olympedia.org/athletes/149121,2026,1999-04-23,1999,4,2,26.79
149120,Hayley Scamurra,14 December 1994,"Williamsville, New York (USA)",https://www.olympedia.org/athletes/149120,2026,1994-12-14,1994,12,4,31.15
157228,Britta Curl-Salemme,20 March 2000,"Bismarck, North Dakota (USA)",https://www.olympedia.org/athletes/157228,2026,2000-03-20,2000,3,1,25.88
119215,Hilary Knight,12 July 1989,"Palo Alto, California (USA)",https://www.olympedia.org/athletes/119215,2026,1989-07-12,1989,7,3,36.57
157234,Tessa Janecke,12 May 2004,"Orangeville, Illinois (USA)",https://www.olympedia.org/athletes/157234,2026,2004-05-12,2004,5,2,21.74
157227,Hannah Bilka,24 March 2001,"Coppell, Texas (USA)",https://www.olympedia.org/athletes/157227,2026,2001-03-24,2001,3,1,24.87
157229,Joy Dunne,13 June 2005,"St. Louis, Missouri (USA)",https://www.olympedia.org/athletes/157229,2026,2005-06-13,2005,6,2,20.65
128729,Alex Carpenter,13 April 1994,"Cambridge, Massachusetts (USA)",https://www.olympedia.org/athletes/128729,2026,1994-04-13,1994,4,2,31.82
128730,Kendall Coyne Schofield,25 May 1992,"Oak Lawn, Illinois (USA)",https://www.olympedia.org/athletes/128730,2026,1992-05-25,1992,5,2,33.7
157233,Taylor Heise,17 March 2000,"Lake City, Minnesota (USA)",https://www.olympedia.org/athletes/157233,2026,2000-03-17,2000,3,1,25.89
149118,Abbey Murphy,14 April 2002,"Evergreen Park, Illinois (USA)",https://www.olympedia.org/athletes/149118,2026,2002-04-14,2002,4,2,23.82
128737,Lee Stecklein,23 April 1994,"South St. Paul, Minnesota (USA)",https://www.olympedia.org/athletes/128737,2026,1994-04-23,1994,4,2,31.79
138310,Cayla Barnes,7 January 1999,"Eastvale, California (USA)",https://www.olympedia.org/athletes/138310,2026,1999-01-07,1999,1,1,27.08
149117,Caroline Harvey,14 October 2002,"Pelham, New Hampshire (USA)",https://www.olympedia.org/athletes/149117,2026,2002-10-14,2002,10,4,23.32
138315,Megan Keller,1 May 1996,"Farmington, Michigan (USA)",https://www.olympedia.org/athletes/138315,2026,1996-05-01,1996,5,2,29.77
157232,Rory Guilday,7 September 2002,"Chanhassen, Minnesota (USA)",https://www.olympedia.org/athletes/157232,2026,2002-09-07,2002,9,3,23.42
157238,Haley Winn,14 July 2003,"Rochester, New York (USA)",https://www.olympedia.org/athletes/157238,2026,2003-07-14,2003,7,3,22.57
157230,Laila Edwards,25 January 2004,"Cleveland Heights, Ohio (USA)",https://www.olympedia.org/athletes/157230,2026,2004-01-25,2004,1,1,22.03
157235,Ava McNaughton,27 October 2004,"Wexford, Pennsylvania (USA)",https://www.olympedia.org/athletes/157235,2026,2004-10-27,2004,10,4,21.28
157231,Aerin Frankel,24 May 1999,"New York, New York (USA)",https://www.olympedia.org/athletes/157231,2026,1999-05-24,1999,5,2,26.71
157236,Gwyneth Philips,17 September 2000,"Athens, Ohio (USA)",https://www.olympedia.org/athletes/157236,2026,2000-09-17,2000,9,3,25.39
149147,Jonathan Gustafson,5 March 1997,"Massena, New York (USA)",https://www.olympedia.org/athletes/149147,2026,1997-03-05,1997,3,1,28.93
157304,Marcus Mueller,24 July 2005,"Brookfield, Wisconsin (USA)",https://www.olympedia.org/athletes/157304,2026,2005-07-24,2005,7,3,20.54
157303,Ansel Haugsjaa,22 September 2004,"Framingham, Massachusetts (USA)",https://www.olympedia.org/athletes/157303,2026,2004-09-22,2004,9,3,21.37
139817,Matthew Greiner,5 November 2003,"Abington, Pennsylvania (USA)",https://www.olympedia.org/athletes/139817,2026,2003-11-05,2003,11,4,22.26
149146,Zachary DiGregorio,14 November 2001,"West Medway, Massachusetts (USA)",https://www.olympedia.org/athletes/149146,2026,2001-11-14,2001,11,4,24.23
149148,Sean Hollander,11 February 2000,"Lake Placid, New York (USA)",https://www.olympedia.org/athletes/149148,2026,2000-02-11,2000,2,1,25.99
2302054,Ashley Farquharson,16 March 1999,"Sacramento, California (USA)",https://www.olympedia.org/athletes/2302054,2026,1999-03-16,1999,3,1,26.9
138347,Emily Fischnaller,16 March 1993,"Portland, Maine (USA)",https://www.olympedia.org/athletes/138347,2026,1993-03-16,1993,3,1,32.9
128750,Summer Britcher,21 March 1994,"Baltimore, Maryland (USA)",https://www.olympedia.org/athletes/128750,2026,1994-03-21,1994,3,1,31.88
157239,Chevonne Forgan,30 June 2000,"Adelaide, South Australia (AUS)",https://www.olympedia.org/athletes/157239,2026,2000-06-30,2000,6,2,25.6
157240,Sophia Kirkby,14 June 2001,"Ray Brook, New York (USA)",https://www.olympedia.org/athletes/157240,2026,2001-06-14,2001,6,2,24.65
138353,Ben Loomis,9 June 1998,"Eau Claire, Wisconsin (USA)",https://www.olympedia.org/athletes/138353,2026,1998-06-09,1998,6,2,27.66
139843,Niklas Malacinski,7 December 2003,"Steamboat Springs, Colorado (USA)",https://www.olympedia.org/athletes/139843,2026,2003-12-07,2003,12,4,22.17
149170,Andrew Heo,7 March 2001,"Warrington, Bucks County, Pennsylvania (USA)",https://www.olympedia.org/athletes/149170,2026,2001-03-07,2001,3,1,24.92
157316,Brandon Kim,30 August 2001,"Fairfax, Virginia (USA)",https://www.olympedia.org/athletes/157316,2026,2001-08-30,2001,8,3,24.44
157315,Clayton DeClemente,16 September 1999,,https://www.olympedia.org/athletes/157315,2026,1999-09-16,1999,9,3,26.39
149168,Kristen Santos-Griswold,2 November 1994,"Fairfield, Connecticut (USA)",https://www.olympedia.org/athletes/149168,2026,1994-11-02,1994,11,4,31.26
149167,Julie Letai,23 June 2000,"Medfield, Massachusetts (USA)",https://www.olympedia.org/athletes/149167,2026,2000-06-23,2000,6,2,25.62
149169,Corie Stoddard,15 August 2001,"Seattle, Washington (USA)",https://www.olympedia.org/athletes/149169,2026,2001-08-15,2001,8,3,24.48
157250,Kamryn Lute,28 August 2004,"New York, New York (USA)",https://www.olympedia.org/athletes/157250,2026,2004-08-28,2004,8,3,21.44
149166,Eunice Lee,11 November 2004,"San Diego, California (USA)",https://www.olympedia.org/athletes/149166,2026,2004-11-11,2004,11,4,21.24
157310,Austin Florian,12 September 1994,"Southington, Connecticut (USA)",https://www.olympedia.org/athletes/157310,2026,1994-09-12,1994,9,3,31.4
157309,Dan Barefoot,4 June 1990,"Geistown, Pennsylvania (USA)",https://www.olympedia.org/athletes/157309,2026,1990-06-04,1990,6,2,35.68
149159,Kelly Curtis,25 January 1989,"Princeton, New Jersey (USA)",https://www.olympedia.org/athletes/149159,2026,1989-01-25,1989,1,1,37.03
157247,Mystique Ro,18 July 1994,"Oceanside, California (USA)",https://www.olympedia.org/athletes/157247,2026,1994-07-18,1994,7,3,31.56
1805696,Jason Colby,30 March 2006,,https://www.olympedia.org/athletes/1805696,2026,2006-03-30,2006,3,1,19.86
157308,Tate Frantz,28 March 2005,"Lake Placid, New York (USA)",https://www.olympedia.org/athletes/157308,2026,2005-03-28,2005,3,1,20.86
138357,Kevin Bickner,23 September 1996,"Lake Forest, Illinois (USA)",https://www.olympedia.org/athletes/138357,2026,1996-09-23,1996,9,3,29.37
140047,Annika Belshaw,13 June 2002,"Steamboat Springs, Colorado (USA)",https://www.olympedia.org/athletes/140047,2026,2002-06-13,2002,6,2,23.65
140024,Paige Jones,30 August 2002,"Park City, Utah (USA)",https://www.olympedia.org/athletes/140024,2026,2002-08-30,2002,8,3,23.44
1806097,Josie Johnson,3 October 2006,"Park City, Utah (USA)",https://www.olympedia.org/athletes/1806097,2026,2006-10-03,2006,10,4,19.35
157311,Cam Smith,18 September 1995,"Rockford, Illinois (USA)",https://www.olympedia.org/athletes/157311,2026,1995-09-18,1995,9,3,30.39
157248,Anna Gibson,7 May 1999,"Jackson, Wyoming (USA)",https://www.olympedia.org/athletes/157248,2026,1999-05-07,1999,5,2,26.75
149156,Cody Winters,20 April 2000,"Steamboat Springs, Colorado (USA)",https://www.olympedia.org/athletes/149156,2026,2000-04-20,2000,4,2,25.8
157306,Jake Canter,19 July 2003,,https://www.olympedia.org/athletes/157306,2026,2003-07-19,2003,7,3,22.55
138371,Red Gerard,29 June 2000,"Westlake, Ohio (USA)",https://www.olympedia.org/athletes/138371,2026,2000-06-29,2000,6,2,25.61
1806403,Oliver Martin,15 June 2008,"Wellington, Wellington (NZL)",https://www.olympedia.org/athletes/1806403,2026,2008-06-15,2008,6,2,17.65
149154,Sean FitzSimons,22 September 2000,"Hood River, Oregon (USA)",https://www.olympedia.org/athletes/149154,2026,2000-09-22,2000,9,3,25.37
138376,Jake Pates,30 July 1998,"Boulder, Colorado (USA)",https://www.olympedia.org/athletes/138376,2026,1998-07-30,1998,7,3,27.52
1805512,Alessandro Barbieri,5 October 2008,"Portland, Oregon (USA)",https://www.olympedia.org/athletes/1805512,2026,2008-10-05,2008,10,4,17.34
138372,Chase Josey,31 March 1995,"Hailey, Idaho (USA)",https://www.olympedia.org/athletes/138372,2026,1995-03-31,1995,3,1,30.86
157305,Chase Blackwell,27 February 1999,,https://www.olympedia.org/athletes/157305,2026,1999-02-27,1999,2,1,26.94
119606,Nick Baumgartner,17 December 1981,"Iron River, Michigan (USA)",https://www.olympedia.org/athletes/119606,2026,1981-12-17,1981,12,4,44.14
2302065,Jake Vedder,16 April 1998,"Pinckney, Michigan (USA)",https://www.olympedia.org/athletes/2302065,2026,1998-04-16,1998,4,2,27.81
157307,Nathan Pare,1 February 2005,,https://www.olympedia.org/athletes/157307,2026,2005-02-01,2005,2,1,21.01
157245,Iris Pflum,13 July 2003,"St. Louis Park, Minnesota (USA)",https://www.olympedia.org/athletes/157245,2026,2003-07-13,2003,7,3,22.57
157244,Jess Perlmutter,2 December 2009,,https://www.olympedia.org/athletes/157244,2026,2009-12-02,2009,12,4,16.18
157241,Lily Dhawornvej,14 August 2009,"Littleton, Colorado (USA)",https://www.olympedia.org/athletes/157241,2026,2009-08-14,2009,8,3,16.48
157243,Hahna Norman,26 October 2004,,https://www.olympedia.org/athletes/157243,2026,2004-10-26,2004,10,4,21.28
138361,Chloe Kim,23 April 2000,"Long Beach, California (USA)",https://www.olympedia.org/athletes/138361,2026,2000-04-23,2000,4,2,25.79
157242,Bea Kim,25 January 2007,,https://www.olympedia.org/athletes/157242,2026,2007-01-25,2007,1,1,19.03
138365,Maddie Mastro,22 February 2000,"Wrightwood, California (USA)",https://www.olympedia.org/athletes/138365,2026,2000-02-22,2000,2,1,25.96
157246,Maddy Schaffrick,29 April 1994,"Steamboat Springs, Colorado (USA)",https://www.olympedia.org/athletes/157246,2026,1994-04-29,1994,4,2,31.78
119570,Faye Thelen,24 March 1992,"Salt Lake City, Utah (USA)",https://www.olympedia.org/athletes/119570,2026,1992-03-24,1992,3,1,33.87
149151,Stacy Gaskill,21 May 2000,"Denver, Colorado (USA)",https://www.olympedia.org/athletes/149151,2026,2000-05-21,2000,5,2,25.71
1806639,Hanna Percy,17 July 2007,,https://www.olympedia.org/athletes/1806639,2026,2007-07-17,2007,7,3,18.56
1806837,Bri Schnorrbusch,30 January 2006,"Monroe, New Jersey (USA)",https://www.olympedia.org/athletes/1806837,2026,2006-01-30,2006,1,1,20.02
140168,Jordan Stolz,21 May 2004,"West Bend, Wisconsin (USA)",https://www.olympedia.org/athletes/140168,2026,2004-05-21,2004,5,2,21.71
157313,Cooper McLeod,7 November 2001,"Mount Vernon, Washington (USA)",https://www.olympedia.org/athletes/157313,2026,2001-11-07,2001,11,4,24.25
157314,Zach Stoppelmoor,11 May 1999,,https://www.olympedia.org/athletes/157314,2026,1999-05-11,1999,5,2,26.74
157312,Conor McDermott-Mostowy,13 January 1999,"Arlington, Virginia (USA)",https://www.olympedia.org/athletes/157312,2026,1999-01-13,1999,1,1,27.07
128783,Emery Lehman,13 June 1996,"Oak Park, Illinois (USA)",https://www.olympedia.org/athletes/128783,2026,1996-06-13,1996,6,2,29.65
149164,Casey Dawson,2 August 2000,"Park City, Utah (USA)",https://www.olympedia.org/athletes/149164,2026,2000-08-02,2000,8,3,25.51
149163,Ethan Cepuran,13 May 2000,"Glen Ellyn, Illinois (USA)",https://www.olympedia.org/athletes/149163,2026,2000-05-13,2000,5,2,25.74
138378,Erin Jackson,19 September 1992,"Ocala, Florida (USA)",https://www.olympedia.org/athletes/138378,2026,1992-09-19,1992,9,3,33.38
2301021,Sarah Warren,20 June 1996,"Willowbrook, Illinois (USA)",https://www.olympedia.org/athletes/2301021,2026,1996-06-20,1996,6,2,29.63
128778,Brittany Bowe,24 February 1988,"Ocala, Florida (USA)",https://www.olympedia.org/athletes/128778,2026,1988-02-24,1988,2,1,37.95
157249,Greta Myers,22 May 2004,"Lino Lakes, Minnesota (USA)",https://www.olympedia.org/athletes/157249,2026,2004-05-22,2004,5,2,21.71
138379,Mia Manganello,27 October 1989,"Fort Walton Beach, Florida (USA)",https://www.olympedia.org/athletes/138379,2026,1989-10-27,1989,10,4,36.28
149161,Giorgia Birkeland,14 June 2002,"Scandiano, Reggio Emilia (ITA)",https://www.olympedia.org/athletes/149161,2026,2002-06-14,2002,6,2,23.65
