id,name,games_year,birth_date,birth_year,birth_month,birth_quarter,age_at_games,birthplace,sports,events_entered,medal_count,any_medal,any_gold,any_silver,any_bronze,best_position,has_individual_results
138347,Emily Fischnaller,2026,1993-03-16,1993,3,1,32.9,"Portland, Maine (USA)",Luge,1,0,False,False,False,False,12.0,True
138378,Erin Jackson,2026,1992-09-19,1992,9,3,33.38,"Ocala, Florida (USA)",Speed Skating,2,0,False,False,False,False,5.0,True
149163,Ethan Cepuran,2026,2000-05-13,2000,5,2,25.74,"Glen Ellyn, Illinois (USA)",Speed Skating,1,0,False,False,False,False,20.0,True
149166,Eunice Lee,2026,2004-11-11,2004,11,4,21.24,"San Diego, California (USA)",Short Track Speed Skating,0,0,False,False,False,False,,False
119076,Evan Bates,2026,1989-02-23,1989,2,1,36.95,"Ann Arbor, Michigan (USA)",Figure Skating,0,0,False,False,False,False,,False
119570,Faye Thelen,2026,1992-03-24,1992,3,1,33.87,"Salt Lake City, Utah (USA)",Snowboarding,1,0,False,False,False,False,7.0,True
149071,Frankie Del Duca,2026,1991-07-07,1991,7,3,34.59,"Fort Lauderdale, Florida (USA)",Bobsleigh,0,0,False,False,False,False,,False
149161,Giorgia Birkeland,2026,2002-06-14,2002,6,2,23.65,"Scandiano, Reggio Emilia (ITA)",Speed Skating,0,0,False,False,False,False,,False
157216,Grace Henderson,2026,2001-04-28,2001,4,2,24.78,"Durham, New Hampshire (USA)",Freestyle Skiing,2,0,False,False,False,False,14.0,True
149121,Grace Zumwinkle,2026,1999-04-23,1999,4,2,26.79,"Minneapolis, Minnesota (USA)",Ice Hockey,0,0,False,False,False,False,,False
157249,Greta Myers,2026,2004-05-22,2004,5,2,21.71,"Lino Lakes, Minnesota (USA)",Speed Skating,3,0,False,False,False,False,12.0,True
149087,Gus Schumacher,2026,2000-07-25,2000,7,3,25.54,"Madison, Wisconsin (USA)",Cross Country Skiing,4,0,False,False,False,False,13.0,True
157236,Gwyneth Philips,2026,2000-09-17,2000,9,3,25.39,"Athens, Ohio (USA)",Ice Hockey,0,0,False,False,False,False,,False
157243,Hahna Norman,2026,2004-10-26,2004,10,4,21.28,,Snowboarding,2,0,False,False,False,False,25.0,True
149082,Hailey Swirbul,2026,1998-07-10,1998,7,3,27.58,"El Jebel, Colorado (USA)",Cross Country Skiing,2,0,False,False,False,False,19.0,True
157238,Haley Winn,2026,2003-07-14,2003,7,3,22.57,"Rochester, New York (USA)",Ice Hockey,0,0,False,False,False,False,,False
1806639,Hanna Percy,2026,2007-07-17,2007,7,3,18.56,,Snowboarding,1,0,False,False,False,False,18.0,True
157227,Hannah Bilka,2026,2001-03-24,2001,3,1,24.87,"Coppell, Texas (USA)",Ice Hockey,0,0,False,False,False,False,,False
149120,Hayley Scamurra,2026,1994-12-14,1994,12,4,31.15,"Williamsville, New York (USA)",Ice Hockey,0,0,False,False,False,False,,False
119215,Hilary Knight,2026,1989-07-12,1989,7,3,36.57,"Palo Alto, California (USA)",Ice Hockey,0,0,False,False,False,False,,False
157269,Hunter Hess,2026,1998-10-01,1998,10,4,27.35,"Bend, Oregon (USA)",Freestyle Skiing,1,0,False,False,False,False,10.0,True
157256,Hunter Powell,2026,1996-03-15,1996,3,1,29.9,"Fort Collins, Colorado (USA)",Bobsleigh,0,0,False,False,False,False,,False
2302020,Hunter Wonders,2026,1998-08-07,1998,8,3,27.5,"Anchorage, Alaska (USA)",Cross Country Skiing,2,0,False,False,False,False,31.0,True
157277,Ilia Malinin,2026,2004-12-02,2004,12,4,21.18,"Fairfax, Virginia (USA)",Figure Skating,1,0,False,False,False,False,8.0,True
157245,Iris Pflum,2026,2003-07-13,2003,7,3,22.57,"St. Louis Park, Minnesota (USA)",Snowboarding,1,0,False,False,False,False,30.0,True
157225,Isabeau Levito,2026,2007-03-03,2007,3,1,18.93,"Philadelphia, Pennsylvania (USA)",Figure Skating,1,0,False,False,False,False,12.0,True
149066,Isabella Wright,2026,1997-02-10,1997,2,1,28.99,"American Fork, Utah (USA)",Alpine Skiing,1,0,False,False,False,False,21.0,True
149086,J. C. Schoonmaker,2026,2000-08-12,2000,8,3,25.49,"Truckee, California (USA)",Cross Country Skiing,1,0,False,False,False,False,8.0,True
157293,J.T. Miller,2026,1993-03-14,1993,3,1,32.9,"East Palestine, Ohio (USA)",Ice Hockey,0,0,False,False,False,False,,False
157296,Jaccob Slavin,2026,1994-05-01,1994,5,2,31.77,"Erie, Colorado (USA)",Ice Hockey,0,0,False,False,False,False,,False
2300991,Jack Eichel,2026,1996-10-28,1996,10,4,29.28,"Chelmsford, Massachusetts (USA)",Ice Hockey,0,0,False,False,False,False,,False
157319,Jack Hughes,2026,2001-05-14,2001,5,2,24.73,"Orlando, Florida (USA)",Ice Hockey,0,0,False,False,False,False,,False
128670,Jackie Wiles,2026,1992-07-13,1992,7,3,33.57,"Portland, Oregon (USA)",Alpine Skiing,2,0,False,False,False,False,13.0,True
157289,Jackson LaCombe,2026,2001-01-09,2001,1,1,25.08,"Eden Prairie, Minnesota (USA)",Ice Hockey,0,0,False,False,False,False,,False
157208,Jadin O'Brien,2026,2002-05-08,2002,5,2,23.75,,Bobsleigh,0,0,False,False,False,False,,False
138286,Jaelin Kauf,2026,1996-09-26,1996,9,3,29.36,"Vail, Colorado (USA)",Freestyle Skiing,2,2,True,False,True,False,2.0,True
157306,Jake Canter,2026,2003-07-19,2003,7,3,22.55,,Snowboarding,2,1,True,False,False,True,3.0,True
157284,Jake Guentzel,2026,1994-10-06,1994,10,4,31.34,"Omaha, Nebraska (USA)",Ice Hockey,0,0,False,False,False,False,,False
157295,Jake Oettinger,2026,1998-12-18,1998,12,4,27.14,"Lakeville, Minnesota (USA)",Ice Hockey,0,0,False,False,False,False,,False
138376,Jake Pates,2026,1998-07-30,1998,7,3,27.52,"Boulder, Colorado (USA)",Snowboarding,1,0,False,False,False,False,8.0,True
149142,Jake Sanderson,2026,2002-07-08,2002,7,3,23.58,"Whitefish, Montana (USA)",Ice Hockey,0,0,False,False,False,False,,False
2302065,Jake Vedder,2026,1998-04-16,1998,4,2,27.81,"Pinckney, Michigan (USA)",Snowboarding,1,0,False,False,False,False,11.0,True
157206,Jasmine Jones,2026,1996-07-09,1996,7,3,29.58,"Greensburg, Pennsylvania (USA)",Bobsleigh,0,0,False,False,False,False,,False
1805696,Jason Colby,2026,2006-03-30,2006,3,1,19.86,,Ski Jumping,2,0,False,False,False,False,20.0,True
157297,Jeremy Swayman,2026,1998-11-24,1998,11,4,27.2,"Anchorage, Alaska (USA)",Ice Hockey,0,0,False,False,False,False,,False
157244,Jess Perlmutter,2026,2009-12-02,2009,12,4,16.18,,Snowboarding,2,0,False,False,False,False,6.0,True
128689,Jessie Diggins,2026,1991-08-26,1991,8,3,34.45,"Minneapolis, Minnesota (USA)",Cross Country Skiing,4,1,True,False,False,True,3.0,True
138257,Joanne Reid,2026,1992-06-28,1992,6,2,33.61,"Madison, Wisconsin (USA)",Biathlon,2,0,False,False,False,False,68.0,True
157260,John Steel Hagenbuch,2026,2001-10-01,2001,10,4,24.35,"San Francisco, California (USA)",Cross Country Skiing,1,0,False,False,False,False,14.0,True
149147,Jonathan Gustafson,2026,1997-03-05,1997,3,1,28.93,"Massena, New York (USA)",Luge,1,0,False,False,False,False,11.0,True
140168,Jordan Stolz,2026,2004-05-21,2004,5,2,21.71,"West Bend, Wisconsin (USA)",Speed Skating,4,3,True,True,True,False,1.0,True
149075,Josh Williamson,2026,1996-08-29,1996,8,3,29.44,"Sanford, Florida (USA)",Bobsleigh,0,0,False,False,False,False,,False
1806097,Josie Johnson,2026,2006-10-03,2006,10,4,19.35,"Park City, Utah (USA)",Ski Jumping,2,0,False,False,False,False,27.0,True
157229,Joy Dunne,2026,2005-06-13,2005,6,2,20.65,"St. Louis, Missouri (USA)",Ice Hockey,0,0,False,False,False,False,,False
149079,Julia Kern,2026,1997-09-12,1997,9,3,28.4,"Berkeley, California (USA)",Cross Country Skiing,2,0,False,False,False,False,6.0,True
149167,Julie Letai,2026,2000-06-23,2000,6,2,25.62,"Medfield, Massachusetts (USA)",Short Track Speed Skating,2,0,False,False,False,False,16.0,True
149093,Kaila Kuhn,2026,2003-04-08,2003,4,2,22.83,"Boyne City, Michigan (USA)",Freestyle Skiing,1,0,False,False,False,False,5.0,True
118672,Kaillie Humphries,2026,1985-09-04,1985,9,3,40.42,"Calgary, Alberta (CAN)",Bobsleigh,1,1,True,False,False,True,3.0,True
157250,Kamryn Lute,2026,2004-08-28,2004,8,3,21.44,"New York, New York (USA)",Short Track Speed Skating,1,0,False,False,False,False,23.0,True
1805937,Kate Gray,2026,2006-06-29,2006,6,2,19.61,"Mammoth Lakes, California (USA)",Freestyle Skiing,1,0,False,False,False,False,10.0,True
149069,Kaysha Love,2026,1997-09-24,1997,9,3,28.37,"West Jordan, Utah (USA)",Bobsleigh,1,0,False,False,False,False,7.0,True
2302012,Keely Cashman,2026,1999-04-04,1999,4,2,26.84,"Sonora, California (USA)",Alpine Skiing,1,0,False,False,False,False,15.0,True
149159,Kelly Curtis,2026,1989-01-25,1989,1,1,37.03,"Princeton, New Jersey (USA)",Skeleton,1,0,False,False,False,False,12.0,True
138317,Kelly Pannek,2026,1995-12-29,1995,12,4,30.11,"Minneapolis, Minnesota (USA)",Ice Hockey,0,0,False,False,False,False,,False
128730,Kendall Coyne Schofield,2026,1992-05-25,1992,5,2,33.7,"Oak Lawn, Illinois (USA)",Ice Hockey,0,0,False,False,False,False,,False
138909,Kendall Kramer,2026,2002-06-26,2002,6,2,23.62,"Fairbanks, Alaska (USA)",Cross Country Skiing,2,0,False,False,False,False,26.0,True
138357,Kevin Bickner,2026,1996-09-23,1996,9,3,29.37,"Lake Forest, Illinois (USA)",Ski Jumping,2,0,False,False,False,False,20.0,True
157237,Kirsten Simms,2026,2004-08-31,2004,8,3,21.43,"Plymouth, Michigan (USA)",Ice Hockey,0,0,False,False,False,False,,False
157273,Konnor Ralph,2026,2003-01-27,2003,1,1,23.03,"Helena, Montana (USA)",Freestyle Skiing,2,0,False,False,False,False,5.0,True
2300977,Korey Dropkin,2026,1995-06-11,1995,6,2,30.66,"Boston, Massachusetts (USA)",Curling,0,0,False,False,False,False,,False
149072,Kris Horn,2026,1994-04-25,1994,4,2,31.79,"Weymouth, Massachusetts (USA)",Bobsleigh,0,0,False,False,False,False,,False
149168,Kristen Santos-Griswold,2026,1994-11-02,1994,11,4,31.26,"Fairfield, Connecticut (USA)",Short Track Speed Skating,3,0,False,False,False,False,9.0,True
157283,Kyle Connor,2026,1996-12-09,1996,12,4,29.16,"Clinton, Michigan (USA)",Ice Hockey,0,0,False,False,False,False,,False
157252,Kyle Negomir,2026,1998-10-03,1998,10,4,27.35,,Alpine Skiing,3,0,False,False,False,False,10.0,True
157214,Kyra Dossa,2026,2004-01-24,2004,1,1,22.04,,Freestyle Skiing,1,0,False,False,False,False,14.0,True
157230,Laila Edwards,2026,2004-01-25,2004,1,1,22.03,"Cleveland Heights, Ohio (USA)",Ice Hockey,0,0,False,False,False,False,,False
157274,Landon Wendler,2026,2000-10-12,2000,10,4,25.32,"Steamboat Springs, Colorado (USA)",Freestyle Skiing,2,0,False,False,False,False,17.0,True
157212,Lauren Jortberg,2026,1997-09-28,1997,9,3,28.36,"Boulder, Colorado (USA)",Cross Country Skiing,1,0,False,False,False,False,30.0,True
128737,Lee Stecklein,2026,1994-04-23,1994,4,2,31.79,"South St. Paul, Minnesota (USA)",Ice Hockey,0,0,False,False,False,False,,False
157241,Lily Dhawornvej,2026,2009-08-14,2009,8,3,16.48,"Littleton, Colorado (USA)",Snowboarding,2,0,False,False,False,False,11.0,True
101437,Lindsey Vonn,2026,1984-10-18,1984,10,4,41.3,"Saint Paul, Minnesota (USA)",Alpine Skiing,1,0,False,False,False,False,,True
1806313,Liz Lemley,2026,2006-01-22,2006,1,1,20.04,"Vail, Colorado (USA)",Freestyle Skiing,2,2,True,True,False,True,1.0,True
2302024,Luc Violette,2026,1999-03-08,1999,3,1,26.92,"Seattle, Washington (USA)",Curling,0,0,False,False,False,False,,False
157210,Luci Anderson,2026,2000-12-03,2000,12,4,25.18,"St. Louis Park, Minnesota (USA)",Biathlon,2,0,False,False,False,False,79.0,True
149099,Mac Forehand,2026,2001-08-04,2001,8,3,24.51,"Winhall, Vermont (USA)",Freestyle Skiing,2,1,True,False,True,False,2.0,True
138365,Maddie Mastro,2026,2000-02-22,2000,2,1,25.96,"Wrightwood, California (USA)",Snowboarding,1,0,False,False,False,False,12.0,True
157246,Maddy Schaffrick,2026,1994-04-29,1994,4,2,31.78,"Steamboat Springs, Colorado (USA)",Snowboarding,1,0,False,False,False,False,15.0,True
128718,Madison Chock,2026,1992-07-02,1992,7,3,33.6,"Redondo Beach, California (USA)",Figure Skating,0,0,False,False,False,False,,False
157304,Marcus Mueller,2026,2005-07-24,2005,7,3,20.54,"Brookfield, Wisconsin (USA)",Luge,0,0,False,False,False,False,,False
157211,Margie Freed,2026,1997-11-10,1997,11,4,28.24,"Denver, Colorado (USA)",Biathlon,2,0,False,False,False,False,21.0,True
149092,Marin Hamill,2026,2001-04-05,2001,4,2,24.84,"Salt Lake City, Utah (USA)",Freestyle Skiing,2,0,False,False,False,False,16.0,True
157204,Mary Bocock,2026,2003-10-07,2003,10,4,22.34,,Alpine Skiing,1,0,False,False,False,False,,True
157282,Matt Boldy,2026,2001-04-05,2001,4,2,24.84,"Millis, Massachusetts (USA)",Ice Hockey,0,0,False,False,False,False,,False
139817,Matthew Greiner,2026,2003-11-05,2003,11,4,22.26,"Abington, Pennsylvania (USA)",Luge,1,0,False,False,False,False,20.0,True
157300,Matthew Tkachuk,2026,1997-12-11,1997,12,4,28.16,"Scottsdale, Arizona (USA)",Ice Hockey,0,0,False,False,False,False,,False
157278,Maxim Naumov,2026,2001-08-01,2001,8,3,24.52,"Hartford, Connecticut (USA)",Figure Skating,1,0,False,False,False,False,20.0,True
157259,Maxime Germain,2026,2001-08-21,2001,8,3,24.46,"Juneau, Alaska (USA)",Biathlon,2,0,False,False,False,False,66.0,True
138315,Megan Keller,2026,1996-05-01,1996,5,2,29.77,"Farmington, Michigan (USA)",Ice Hockey,0,0,False,False,False,False,,False
138379,Mia Manganello,2026,1989-10-27,1989,10,4,36.28,"Fort Walton Beach, Florida (USA)",Speed Skating,1,1,True,False,False,True,3.0,True
128669,Mikaela Shiffrin,2026,1995-03-13,1995,3,1,30.9,"Vail, Colorado (USA)",Alpine Skiing,2,1,True,True,False,False,1.0,True
157247,Mystique Ro,2026,1994-07-18,1994,7,3,31.56,"Oceanside, California (USA)",Skeleton,1,0,False,False,False,False,15.0,True
157307,Nathan Pare,2026,2005-02-01,2005,2,1,21.01,,Snowboarding,1,0,False,False,False,False,16.0,True
119606,Nick Baumgartner,2026,1981-12-17,1981,12,4,44.14,"Iron River, Michigan (USA)",Snowboarding,1,0,False,False,False,False,7.0,True
128711,Nick Goepper,2026,1994-03-14,1994,3,1,31.9,"Fort Wayne, Indiana (USA)",Freestyle Skiing,1,0,False,False,False,False,4.0,True
149102,Nick Page,2026,2002-08-01,2002,8,3,23.52,"Hollywood, Florida (USA)",Freestyle Skiing,2,0,False,False,False,False,7.0,True
139843,Niklas Malacinski,2026,2003-12-07,2003,12,4,22.17,"Steamboat Springs, Colorado (USA)",Nordic Combined,2,0,False,False,False,False,13.0,True
149065,Nina O'Brien,2026,1997-11-29,1997,11,4,28.19,"San Francisco, California (USA)",Alpine Skiing,2,0,False,False,False,False,20.0,True
157285,Noah Hanifin,2026,1997-01-25,1997,1,1,29.03,"Boston, Massachusetts (USA)",Ice Hockey,0,0,False,False,False,False,,False
149081,Novie McCabe,2026,2001-12-15,2001,12,4,24.15,"Winthrop, Washington (USA)",Cross Country Skiing,2,0,False,False,False,False,26.0,True
1806403,Oliver Martin,2026,2008-06-15,2008,6,2,17.65,"Wellington, Wellington (NZL)",Snowboarding,2,0,False,False,False,False,4.0,True
149091,Olivia Giaccio,2026,2000-08-15,2000,8,3,25.48,"Mount Kisco, New York (USA)",Freestyle Skiing,2,0,False,False,False,False,6.0,True
140024,Paige Jones,2026,2002-08-30,2002,8,3,23.44,"Park City, Utah (USA)",Ski Jumping,2,0,False,False,False,False,23.0,True
149078,Paul Schommer,2026,1992-06-06,1992,6,2,33.67,"Appleton, Wisconsin (USA)",Biathlon,3,0,False,False,False,False,44.0,True
149064,Paula Moltzan,2026,1994-04-07,1994,4,2,31.84,"Robbinsdale, Minnesota (USA)",Alpine Skiing,2,0,False,False,False,False,8.0,True
157268,Quinn Dehlinger,2026,2002-06-08,2002,6,2,23.67,"Cincinnati, Ohio (USA)",Freestyle Skiing,1,0,False,False,False,False,,True
157287,Quinn Hughes,2026,1999-10-14,1999,10,4,26.32,"Orlando, Florida (USA)",Ice Hockey,0,0,False,False,False,False,,False
138371,Red Gerard,2026,2000-06-29,2000,6,2,25.61,"Westlake, Ohio (USA)",Snowboarding,2,0,False,False,False,False,6.0,True
157215,Rell Harwood,2026,2001-06-01,2001,6,2,24.68,"Park City, Utah (USA)",Freestyle Skiing,2,0,False,False,False,False,23.0,True
157266,Rich Ruohonen,2026,1971-03-31,1971,3,1,54.86,"Saint Paul, Minnesota (USA)",Curling,0,0,False,False,False,False,,False
140320,Riley Jacobs,2026,2003-08-14,2003,8,3,22.48,"Steamboat Springs, Colorado (USA)",Freestyle Skiing,1,0,False,False,False,False,18.0,True
2302013,River Radamus,2026,1998-02-12,1998,2,1,27.98,"Edwards, Colorado (USA)",Alpine Skiing,3,0,False,False,False,False,17.0,True
157232,Rory Guilday,2026,2002-09-07,2002,9,3,23.42,"Chanhassen, Minnesota (USA)",Ice Hockey,0,0,False,False,False,False,,False
138267,Rosie Brennan,2026,1988-12-02,1988,12,4,37.18,"Salt Lake City, Utah (USA)",Cross Country Skiing,2,0,False,False,False,False,15.0,True
138251,Ryan Cochran-Siegle,2026,1992-03-27,1992,3,1,33.86,"Burlington, Vermont (USA)",Alpine Skiing,2,1,True,False,True,False,2.0,True
157253,Ryder Sarchett,2026,2003-07-28,2003,7,3,22.53,"Ketchum, Idaho (USA)",Alpine Skiing,1,0,False,False,False,False,25.0,True
157251,Sam Morse,2026,1996-05-27,1996,5,2,29.7,,Alpine Skiing,2,0,False,False,False,False,19.0,True
157213,Sammy Smith,2026,2005-09-22,2005,9,3,20.38,,Cross Country Skiing,1,0,False,False,False,False,19.0,True
2301021,Sarah Warren,2026,1996-06-20,1996,6,2,29.63,"Willowbrook, Illinois (USA)",Speed Skating,1,0,False,False,False,False,28.0,True
128679,Sean Doherty,2026,1995-06-08,1995,6,2,30.67,"North Conway, New Hampshire (USA)",Biathlon,2,0,False,False,False,False,65.0,True
149154,Sean FitzSimons,2026,2000-09-22,2000,9,3,25.37,"Hood River, Oregon (USA)",Snowboarding,2,0,False,False,False,False,25.0,True
149148,Sean Hollander,2026,2000-02-11,2000,2,1,25.99,"Lake Placid, New York (USA)",Luge,0,0,False,False,False,False,,False
157240,Sophia Kirkby,2026,2001-06-14,2001,6,2,24.65,"Ray Brook, New York (USA)",Luge,0,0,False,False,False,False,,False
157275,Spencer Howe,2026,1996-09-11,1996,9,3,29.4,"Burbank, California (USA)",Figure Skating,0,0,False,False,False,False,,False
149151,Stacy Gaskill,2026,2000-05-21,2000,5,2,25.71,"Denver, Colorado (USA)",Snowboarding,1,0,False,False,False,False,14.0,True
128750,Summer Britcher,2026,1994-03-21,1994,3,1,31.88,"Baltimore, Maryland (USA)",Luge,1,0,False,False,False,False,14.0,True
157217,Svea Irving,2026,2002-02-27,2002,2,1,23.94,,Freestyle Skiing,1,0,False,False,False,False,11.0,True
138280,Tabitha Peterson-Lovick,2026,1989-03-06,1989,3,1,36.92,"Burnsville, Minnesota (USA)",Curling,0,0,False,False,False,False,,False
157298,Tage Thompson,2026,1997-10-30,1997,10,4,28.27,"Phoenix, Arizona (USA)",Ice Hockey,0,0,False,False,False,False,,False
149089,Tara Peterson,2026,1991-05-28,1991,5,2,34.7,"Burnsville, Minnesota (USA)",Curling,0,0,False,False,False,False,,False
157219,Tasia Tanner,2026,2002-07-26,2002,7,3,23.53,,Freestyle Skiing,1,0,False,False,False,False,11.0,True
157308,Tate Frantz,2026,2005-03-28,2005,3,1,20.86,"Lake Placid, New York (USA)",Ski Jumping,2,0,False,False,False,False,19.0,True
2300976,Taylor Anderson-Heide,2026,1995-02-25,1995,2,1,30.95,"Philadelphia, Pennsylvania (USA)",Curling,0,0,False,False,False,False,,False
157233,Taylor Heise,2026,2000-03-17,2000,3,1,25.89,"Lake City, Minnesota (USA)",Ice Hockey,0,0,False,False,False,False,,False
138285,Tess Johnson,2026,2000-06-19,2000,6,2,25.63,"Vail, Colorado (USA)",Freestyle Skiing,2,0,False,False,False,False,5.0,True
157234,Tessa Janecke,2026,2004-05-12,2004,5,2,21.74,"Orangeville, Illinois (USA)",Ice Hockey,0,0,False,False,False,False,,False
157272,Troy Podmilsak,2026,2004-08-23,2004,8,3,21.46,"Park City, Utah (USA)",Freestyle Skiing,2,0,False,False,False,False,4.0,True
157276,Vadym Kolesnik,2026,2001-10-27,2001,10,4,24.28,"Kharkiv, Kharkiv (UKR)",Figure Skating,0,0,False,False,False,False,,False
157301,Vincent Trocheck,2026,1993-07-11,1993,7,3,32.57,"Pittsburgh, Pennsylvania (USA)",Ice Hockey,0,0,False,False,False,False,,False
149098,Winter Vinecki,2026,1998-12-18,1998,12,4,27.14,"Grand Rapids, Michigan (USA)",Freestyle Skiing,1,0,False,False,False,False,6.0,True
157314,Zach Stoppelmoor,2026,1999-05-11,1999,5,2,26.74,,Speed Skating,1,0,False,False,False,False,27.0,True
157302,Zach Werenski,2026,1997-07-19,1997,7,3,28.55,"Grosse Pointe, Michigan (USA)",Ice Hockey,0,0,False,False,False,False,,False
149146,Zachary DiGregorio,2026,2001-11-14,2001,11,4,24.23,"West Medway, Massachusetts (USA)",Luge,0,0,False,False,False,False,,False
157261,Zak Ketterson,2026,1997-04-02,1997,4,2,28.85,"Bloomington, Minnesota (USA)",Cross Country Skiing,3,0,False,False,False,False,28.0,True
157262,Zanden McMullen,2026,2001-05-31,2001,5,2,24.69,"Anchorage, Alaska (USA)",Cross Country Skiing,2,0,False,False,False,False,32.0,True
